id,object_name,address
178637,Кулинария,"город Москва, Зелёный проспект, дом 3А, строение 1"
175488,Хлебная лавка,"город Москва, Зелёный проспект, дом 3А, строение 1"
175070,Мангал Хаус,"город Москва, Зелёный проспект, дом 3А, строение 1"
177708,Мята Кальянная,"город Москва, Щербаковская улица, дом 53"
173194,Coffeek,"город Москва, Щербаковская улица, дом 53"
173576,Шаурма,"город Москва, Щербаковская улица, дом 53"
173195,Паб,"город Москва, Щербаковская улица, дом 53, корпус 15"
180929,Шаурма,"город Москва, Фрязевская улица, дом 1, строение 1"
174841,Французская пекарня,"город Москва, улица Молостовых, дом 1Д, строение 2"
174823,Кулинария Арамье,"город Москва, улица Молостовых, дом 1Д, строение 2"
28300,З-Д «КОМПРЕССОР»,"город Москва, 2-я улица Энтузиастов, дом 5"
176768,Кофе,"город Москва, Большая Семёновская улица, дом 49А"
181332,Время обедать,"город Москва, Буракова улица, дом 27, строение 3"
178940,Шаурма,"город Москва, Зелёный проспект, дом 79А"
124858,"Шаурма, выпечка","город Москва, Электродная улица, дом 11, строение 2"
177900,Кафе,"город Москва, Свободный проспект, дом 20А"
177648,Кофейня Тесто,"город Москва, Кусковская улица, дом 20А"
